ngram	year	match_count	page_count	volume_count
ром	1987	1	1	1
ром	1988	2	2	2
ром	1995	1	1	1
рт	1711	1	1	1
рт	1834	1	1	1
рт	1835	1	1	1
рт	1839	1	1	1
рт	1840	1	1	1
рт	1841	1	1	1
рт	1842	1	1	1
рт	1844	1	1	1
рт	1845	1	1	1
рт	1848	1	1	1
рт	1852	1	1	1
рт	1859	2	2	2
рт	1862	1	1	1
рт	1867	1	1	1
рт	1868	1	1	1
рт	1872	1	1	1
рт	1880	1	1	1
рт	1882	1	1	1
рт	1883	1	1	1
рт	1884	1	1	1
рт	1885	1	1	1
рт	1888	2	2	2
рт	1890	1	1	1
рт	1892	1	1	1
рт	1896	1	1	1
рт	1898	1	1	1
рт	1908	1	1	1
рт	1911	1	1	1
рт	1912	2	2	2
рт	1922	1	1	1
рт	1924	1	1	1
рт	1925	1	1	1
рт	1928	1	1	1
рт	1929	2	2	2
рт	1930	2	2	2
рт	1932	1	1	1
рт	1933	1	1	1
рт	1934	2	2	2
рт	1937	2	2	2
рт	1938	2	2	2
рт	1940	1	1	1
рт	1941	1	1	1
рт	1942	1	1	1
рт	1943	4	3	3
рт	1944	1	1	1
рт	1945	1	1	1
рт	1947	1	1	1
рт	1949	1	1	1
рт	1951	2	2	2
рт	1952	2	2	2
рт	1955	1	1	1
рт	1956	3	3	2
рт	1957	3	3	2
рт	1961	1	1	1
рт	1962	4	4	3
рт	1964	2	2	2
рт	1966	2	2	1
рт	1969	1	1	1
рт	1974	3	2	1
рт	1978	1	1	1
рт	1979	1	1	1
рт	1981	1	1	1
рт	1984	1	1	1
рт	1990	3	3	1
рт	1997	2	2	2
рт	2005	1	1	1
рте	1797	1	1	1
рте	1810	1	1	1
рте	1816	4	4	3
рте	1818	1	1	1
рте	1820	1	1	1
рте	1822	1	1	1
рте	1826	1	1	1
рте	1828	1	1	1
рте	1829	1	1	1
рте	1830	1	1	1
рте	1832	1	1	1
рте	1834	7	7	4
рте	1835	2	2	2
рте	1836	1	1	1
рте	1837	2	2	2
рте	1838	2	2	2
рте	1839	1	1	1
рте	1840	2	2	1
рте	1841	1	1	1
рте	1842	1	1	1
рте	1843	3	3	3
рте	1844	2	2	2
рте	1845	2	2	2
рте	1846	1	1	1
рте	1848	2	2	2
рте	1850	1	1	1
рте	1851	3	3	3
рте	1853	1	1	1
рте	1854	3	3	3
рте	1856	3	3	3
рте	1857	4	4	3
рте	1858	1	1	1
рте	1860	1	1	1
рте	1862	1	1	1
рте	1864	1	1	1
рте	1865	1	1	1
рте	1866	4	4	4
рте	1867	2	2	2
рте	1870	1	1	1
рте	1873	3	3	3
рте	1874	1	1	1
рте	1876	1	1	1
рте	1878	1	1	1
рте	1879	1	1	1
рте	1880	2	2	2
рте	1881	2	2	2
рте	1883	3	3	2
рте	1884	3	3	2
рте	1888	4	4	4
рте	1889	2	2	1
рте	1893	1	1	1
рте	1896	1	1	1
рте	1898	1	1	1
рте	1901	1	1	1
рте	1902	1	1	1
рте	1905	1	1	1
рте	1906	1	1	1
рте	1907	1	1	1
рте	1914	1	1	1
рте	1918	1	1	1
рте	1919	2	2	2
рте	1923	1	1	1
рте	1925	3	3	3
рте	1927	2	2	2
рте	1930	2	2	2
рте	1931	2	2	2
рте	1932	2	2	2
рте	1934	1	1	1
рте	1935	1	1	1
рте	1936	2	2	2
рте	1937	3	3	3
рте	1938	1	1	1
рте	1940	16	14	1
рте	1941	2	2	2
рте	1944	1	1	1
рте	1945	2	2	2
рте	1946	2	2	2
рте	1947	4	4	4
рте	1948	3	3	3
рте	1949	2	2	2
рте	1950	2	2	1
рте	1951	1	1	1
рте	1952	3	3	3
рте	1953	2	2	2
рте	1954	7	6	3
рте	1955	1	1	1
рте	1956	3	3	3
рте	1957	1	1	1
рте	1958	7	7	5
рте	1959	3	3	3
рте	1960	4	4	4
рте	1961	2	2	2
рте	1962	2	2	2
рте	1963	5	5	4
рте	1966	2	2	2
рте	1968	3	3	2
рте	1970	1	1	1
рте	1971	1	1	1
рте	1972	2	2	2
рте	1973	3	3	2
рте	1975	1	1	1
рте	1976	1	1	1
рте	1977	5	5	2
рте	1978	2	2	2
рте	1980	1	1	1
рте	1981	4	4	4
рте	1983	1	1	1
рте	1986	3	3	3
рте	1987	2	2	2
рте	1988	2	2	2
рте	1991	1	1	1
рте	1993	1	1	1
рте	1994	1	1	1
рте	1995	1	1	1
рте	1997	2	2	2
рте	1999	3	3	2
рте	2003	1	1	1
рте	2004	2	2	2
рте	2008	2	2	2
сам	1815	3	3	2
сам	1816	1	1	1
сам	1817	3	3	3
сам	1820	2	2	2
сам	1824	2	2	1
сам	1825	1	1	1
сам	1826	5	5	1
сам	1827	3	3	3
сам	1828	4	4	2
сам	1830	1	1	1
сам	1831	1	1	1
сам	1833	1	1	1
сам	1834	6	6	5
сам	1835	6	6	5
сам	1836	3	3	3
сам	1837	1	1	1
сам	1838	4	4	4
сам	1839	5	5	4
сам	1840	1	1	1
сам	1841	2	2	2
сам	1842	2	2	1
сам	1843	6	6	3
сам	1844	5	5	4
сам	1845	6	6	4
сам	1846	1	1	1
сам	1847	2	2	2
сам	1848	7	7	4
сам	1849	10	9	4
сам	1850	5	5	5
сам	1851	7	7	5
сам	1852	4	4	4
сам	1853	1	1	1
сам	1854	5	5	3
сам	1855	1	1	1
сам	1856	1	1	1
сам	1857	4	4	4
сам	1858	5	5	5
сам	1859	2	2	2
сам	1860	8	8	7
сам	1861	3	3	2
сам	1862	1	1	1
сам	1863	1	1	1
сам	1864	2	2	2
сам	1865	2	2	2
сам	1866	8	8	4
сам	1867	4	4	4
сам	1868	1	1	1
сам	1869	6	6	5
сам	1870	1	1	1
сам	1871	3	3	2
сам	1872	2	2	2
сам	1873	5	5	4
сам	1874	1	1	1
сам	1875	3	3	3
сам	1876	3	3	1
сам	1877	2	2	2
сам	1878	3	3	3
сам	1879	1	1	1
сам	1880	3	3	3
сам	1881	3	3	3
сам	1882	6	6	4
сам	1883	3	3	3
сам	1884	7	7	7
сам	1885	1	1	1
сам	1886	56	55	12
сам	1887	6	6	2
сам	1888	40	40	11
сам	1889	11	11	3
сам	1890	3	3	3
сам	1891	2	2	2
сам	1893	3	3	2
сам	1894	2	2	2
сам	1895	14	14	2
сам	1898	2	2	2
сам	1899	1	1	1
сам	1900	1	1	1
сам	1901	1	1	1
сам	1903	2	2	2
сам	1904	1	1	1
сам	1905	1	1	1
сам	1906	1	1	1
сам	1907	1	1	1
сам	1910	2	2	2
сам	1911	4	4	3
сам	1916	3	3	2
сам	1917	2	2	2
сам	1918	2	2	2
сам	1919	2	2	2
сам	1920	3	3	3
сам	1921	1	1	1
сам	1923	2	2	2
сам	1924	6	5	3
сам	1925	6	6	5
сам	1926	3	3	2
сам	1927	1	1	1
сам	1928	50	42	3
сам	1929	2	2	2
сам	1930	3	3	2
сам	1931	2	2	2
сам	1932	2	2	2
сам	1933	10	10	4
сам	1934	1	1	1
сам	1935	3	3	2
сам	1936	1	1	1
сам	1937	5	5	3
сам	1938	4	4	3
сам	1939	1	1	1
сам	1940	2	2	2
сам	1942	8	8	6
сам	1943	1	1	1
сам	1944	22	21	3
сам	1945	3	3	3
сам	1946	2	2	2
сам	1947	5	5	3
сам	1948	2	2	2
сам	1949	3	3	3
сам	1950	3	3	3
сам	1951	10	9	6
сам	1952	3	3	3
сам	1953	7	7	6
сам	1954	5	5	5
сам	1955	6	6	5
сам	1956	22	17	8
сам	1957	6	6	4
сам	1958	5	5	5
сам	1959	5	5	4
сам	1960	7	6	6
сам	1961	13	13	7
сам	1962	7	7	7
сам	1963	6	6	4
сам	1964	5	5	5
сам	1965	6	6	4
сам	1966	11	10	5
сам	1967	2	2	2
сам	1968	2	2	1
сам	1969	16	15	2
сам	1970	11	7	4
сам	1971	4	4	3
сам	1972	4	4	2
сам	1974	13	13	2
сам	1975	13	13	4
сам	1976	1	1	1
сам	1978	19	17	2
сам	1979	5	5	2
сам	1980	5	5	3
сам	1981	1	1	1
сам	1982	24	22	5
сам	1983	1	1	1
сам	1984	10	8	3
сам	1985	2	2	1
сам	1988	7	7	3
сам	1989	15	14	1
сам	1991	1	1	1
сам	1992	3	3	2
сам	1995	1	1	1
сам	2004	29	28	2
сам	2008	5	4	2
самое	1830	1	1	1
самое	1894	1	1	1
самое	1928	41	36	1
самое	1944	4	4	1
самое	1955	1	1	1
самое	1956	3	3	3
самое	1958	1	1	1
самое	1959	5	5	2
самое	1960	1	1	1
самое	1961	2	2	2
самое	1962	2	2	2
самое	1963	3	3	1
самое	1964	4	4	2
самое	1965	2	2	1
самое	1966	1	1	1
самое	1967	1	1	1
самое	1968	2	2	2
самое	1970	2	2	1
самое	1972	2	1	1
самое	1975	3	3	2
самое	1976	3	3	1
самое	1977	1	1	1
самое	1978	13	11	1
самое	1980	1	1	1
самое	1981	8	8	2
самое	1982	10	9	2
самое	1983	18	9	1
самое	1984	3	3	2
самое	1988	11	11	1
самое	1989	4	4	1
сб	1758	1	1	1
сб	1825	1	1	1
сб	1837	1	1	1
сб	1879	2	2	2
сб	1895	1	1	1
сб	1897	1	1	1
сб	1898	2	2	2
сб	1899	1	1	1
сб	1900	1	1	1
сб	1901	1	1	1
сб	1902	1	1	1
сб	1904	1	1	1
сб	1910	1	1	1
сб	1913	1	1	1
сб	1915	6	3	2
сб	1917	1	1	1
сб	1922	1	1	1
сб	1925	1	1	1
сб	1928	1	1	1
сб	1932	1	1	1
сб	1933	1	1	1
сб	1936	4	2	2
сб	1938	1	1	1
сб	1941	6	4	2
сб	1943	1	1	1
сб	1944	1	1	1
сб	1945	4	3	3
сб	1947	2	2	2
сб	1948	1	1	1
сб	1949	6	5	5
сб	1950	1	1	1
сб	1952	2	2	2
сб	1954	2	2	2
сб	1955	4	4	3
сб	1956	2	2	2
сб	1957	1	1	1
сб	1958	1	1	1
сб	1959	3	3	3
сб	1960	3	3	2
сб	1961	2	2	2
сб	1962	2	2	1
сб	1963	2	2	2
сб	1965	1	1	1
сб	1966	5	4	4
сб	1967	1	1	1
сб	1969	2	2	2
сб	1970	1	1	1
сб	1971	2	2	1
сб	1974	2	1	1
сб	1975	2	2	2
сб	1976	2	2	1
сб	1978	2	1	1
сб	1981	1	1	1
сб	1982	1	1	1
сб	1984	1	1	1
сб	1988	2	2	2
сб	2002	1	1	1
св	1812	1	1	1
св	1815	2	2	1
св	1819	1	1	1
св	1829	1	1	1
св	1830	1	1	1
св	1831	1	1	1
св	1869	1	1	1
св	1871	1	1	1
св	1875	2	2	1
св	1881	3	3	1
св	1884	4	4	1
св	1888	1	1	1
св	1893	1	1	1
св	1895	1	1	1
св	1899	1	1	1
св	1900	1	1	1
св	1903	1	1	1
св	1905	2	2	2
св	1908	1	1	1
св	1910	1	1	1
св	1916	1	1	1
св	1917	1	1	1
св	1919	1	1	1
св	1920	1	1	1
св	1921	1	1	1
св	1922	5	4	2
св	1923	3	3	3
св	1924	1	1	1
св	1925	2	2	2
св	1926	2	2	2
св	1928	2	2	2
св	1930	1	1	1
св	1931	3	1	1
св	1932	2	2	2
св	1935	1	1	1
св	1936	1	1	1
св	1938	1	1	1
св	1942	1	1	1
св	1943	4	4	4
св	1944	4	4	2
св	1946	1	1	1
св	1947	2	2	2
св	1948	3	3	3
св	1949	7	7	6
св	1950	2	2	1
св	1951	4	4	4
св	1952	2	2	2
св	1953	1	1	1
св	1954	3	3	2
св	1955	6	5	4
св	1956	5	5	5
св	1957	1	1	1
св	1959	2	2	2
св	1960	4	2	2
св	1961	3	2	2
св	1962	3	3	2
св	1963	2	2	2
св	1966	1	1	1
св	1967	5	5	2
св	1968	2	2	2
св	1969	3	3	3
св	1970	1	1	1
св	1973	2	2	1
св	1974	3	3	3
св	1975	68	28	1
св	1977	4	4	3
св	1979	2	2	2
св	1980	1	1	1
св	1981	9	7	5
св	1982	2	2	2
св	1983	3	3	2
св	1984	2	2	2
св	1985	4	3	3
св	1987	1	1	1
св	1993	1	1	1
св	1998	2	2	1
св	1999	2	2	2
св	2005	1	1	1
свое	1880	1	1	1
свое	1906	2	2	1
свое	1928	28	25	1
свое	1939	1	1	1
свое	1944	1	1	1
свое	1945	1	1	1
свое	1946	1	1	1
свое	1947	1	1	1
свое	1948	1	1	1
свое	1951	1	1	1
свое	1954	1	1	1
свое	1955	3	3	1
свое	1956	10	8	4
свое	1957	3	2	2
свое	1958	1	1	1
свое	1959	3	3	1
свое	1960	4	4	2
свое	1961	7	7	2
свое	1962	3	3	1
свое	1963	4	4	1
свое	1964	4	4	2
свое	1965	2	2	1
свое	1966	2	2	1
свое	1967	2	2	1
свое	1968	3	3	2
свое	1969	3	3	1
свое	1970	3	2	1
свое	1972	1	1	1
свое	1974	4	4	1
свое	1975	3	2	2
свое	1976	1	1	1
свое	1977	15	14	2
свое	1978	39	33	1
свое	1979	1	1	1
свое	1981	3	3	3
свое	1982	16	14	3
свое	1983	1	1	1
свое	1984	16	10	2
свое	1985	1	1	1
свое	1988	11	11	1
свое	1989	4	3	1
свое	1991	1	1	1
свое	1992	2	2	1
свое	1995	3	3	1
свое	2004	2	2	2
свои	1863	1	1	1
свои	1906	1	1	1
свои	1916	1	1	1
свои	1928	23	22	1
свои	1944	4	3	1
свои	1951	1	1	1
свои	1956	3	3	3
свои	1957	1	1	1
свои	1958	3	3	3
свои	1959	5	4	1
свои	1960	5	5	3
свои	1961	10	9	3
свои	1962	2	2	1
свои	1963	3	3	1
свои	1964	55	45	2
свои	1965	4	2	1
свои	1966	2	1	1
свои	1967	1	1	1
свои	1968	2	2	1
свои	1969	9	9	1
свои	1970	3	3	2
свои	1972	2	1	1
свои	1974	2	2	2
свои	1975	4	4	1
свои	1976	3	3	2
свои	1977	3	3	2
свои	1978	27	22	1
свои	1980	1	1	1
свои	1981	3	2	1
свои	1982	17	14	3
свои	1984	10	9	2
свои	1988	11	11	2
свои	1989	2	2	1
свои	1995	1	1	1
сд	1816	1	1	1
сд	1834	1	1	1
сд	1843	1	1	1
сд	1848	1	1	1
сд	1858	1	1	1
сд	1869	1	1	1
сд	1871	1	1	1
сд	1905	1	1	1
сд	1909	1	1	1
сд	1911	1	1	1
сд	1915	5	4	2
сд	1921	1	1	1
сд	1924	1	1	1
сд	1926	1	1	1
сд	1929	1	1	1
сд	1932	2	2	2
сд	1933	1	1	1
сд	1940	2	2	2
сд	1945	1	1	1
сд	1947	1	1	1
сд	1951	4	2	2
сд	1952	1	1	1
сд	1954	2	2	2
сд	1958	1	1	1
сд	1962	1	1	1
сд	1963	1	1	1
сд	1967	3	3	3
сд	1968	1	1	1
сд	1973	1	1	1
сд	1977	2	2	2
сд	1978	1	1	1
сд	1982	7	7	1
сд	1987	1	1	1
сд	1988	17	17	2
сд	2006	1	1	1
сера	1838	1	1	1
сера	1841	1	1	1
сера	1846	2	1	1
сера	1851	1	1	1
сера	1857	3	3	2
сера	1858	1	1	1
сера	1879	1	1	1
сера	1883	1	1	1
сера	1922	1	1	1
сера	1933	2	2	1
сера	1936	1	1	1
сера	1939	1	1	1
сера	1942	6	5	1
сера	1946	1	1	1
сера	1947	1	1	1
сера	1949	2	2	1
сера	1950	1	1	1
сера	1951	8	7	3
сера	1952	3	2	1
сера	1954	1	1	1
сера	1955	3	2	1
сера	1958	3	3	3
сера	1960	1	1	1
сера	1961	9	7	2
сера	1962	1	1	1
сера	1963	3	3	1
сера	1966	3	3	1
сера	1969	2	2	1
сера	1973	2	2	1
сера	1974	1	1	1
сера	1976	17	10	2
сера	1979	10	8	2
сера	1981	6	6	2
сера	1982	5	3	1
сера	1983	5	5	1
сера	1985	6	6	2
сера	1993	2	2	1
сера	1994	1	1	1
сера	1996	1	1	1
сильно	1928	9	9	1
сильно	1944	7	6	1
сильно	1954	9	8	1
сильно	1955	8	7	2
сильно	1956	7	7	2
сильно	1957	2	2	1
сильно	1958	5	5	3
сильно	1959	23	18	2
сильно	1960	8	8	1
сильно	1961	3	3	2
сильно	1962	9	9	3
сильно	1964	5	4	2
сильно	1966	16	10	2
сильно	1968	7	6	1
сильно	1969	1	1	1
сильно	1970	2	2	2
сильно	1972	3	2	2
сильно	1974	13	12	3
сильно	1975	1	1	1
сильно	1976	7	7	2
сильно	1977	5	5	2
сильно	1978	9	7	2
сильно	1981	22	18	2
сильно	1982	3	3	2
сильно	1983	7	7	1
сильно	1987	2	2	1
сильно	1988	7	6	2
сильно	1989	1	1	1
сильно	1995	1	1	1
скорости	1906	20	11	1
скорости	1941	1	1	1
скорости	1951	4	3	1
скорости	1952	4	3	1
скорости	1954	4	3	1
скорости	1955	2	1	1
скорости	1957	54	27	2
скорости	1958	43	23	3
скорости	1959	1	1	1
скорости	1960	2	2	1
скорости	1961	5	4	3
скорости	1962	10	5	1
скорости	1964	1	1	1
скорости	1965	2	2	1
скорости	1966	2	2	2
скорости	1968	7	4	1
скорости	1970	8	5	1
скорости	1974	21	13	2
скорости	1975	37	18	1
скорости	1976	2	2	1
скорости	1978	15	8	2
скорости	1981	45	34	3
скорости	1982	8	5	2
скорости	1983	6	5	2
скорости	1986	1	1	1
скорости	1987	2	2	1
скорости	1988	5	5	1
скорости	1991	15	7	1
см	1795	1	1	1
см	1817	2	1	1
см	1822	1	1	1
см	1830	2	2	2
см	1839	50	22	3
см	1840	1	1	1
см	1841	1	1	1
см	1843	1	1	1
см	1844	1	1	1
см	1846	1	1	1
см	1848	1	1	1
см	1852	20	9	3
см	1855	1	1	1
см	1856	22	7	1
см	1857	5	3	1
см	1859	1	1	1
см	1860	1	1	1
см	1862	1	1	1
см	1865	1	1	1
см	1869	9	3	2
см	1870	1	1	1
см	1872	1	1	1
см	1874	40	8	1
см	1875	1	1	1
см	1876	1	1	1
см	1877	1	1	1
см	1878	1	1	1
см	1880	1	1	1
см	1881	2	2	1
см	1882	11	3	2
см	1883	4	4	1
см	1886	6	5	3
см	1887	1	1	1
см	1893	1	1	1
см	1895	1	1	1
см	1896	3	2	2
см	1901	1	1	1
см	1902	5	5	3
см	1904	7	2	2
см	1905	1	1	1
см	1906	6	5	2
см	1908	8	6	5
см	1909	4	3	3
см	1910	10	5	2
см	1911	6	4	4
см	1912	4	4	4
см	1913	4	3	3
см	1914	9	4	2
см	1915	244	53	11
см	1916	15	11	4
см	1917	29	14	7
см	1918	8	5	4
см	1919	1	1	1
см	1920	7	5	1
см	1921	10	6	4
см	1922	22	11	9
см	1923	57	25	12
см	1924	61	21	14
см	1925	71	23	13
см	1926	45	15	9
см	1927	70	28	15
см	1928	62	28	15
см	1929	49	25	12
см	1930	74	34	18
см	1931	143	61	15
см	1932	169	58	23
см	1933	174	66	15
см	1934	90	26	15
см	1935	47	26	17
см	1936	80	37	24
см	1937	50	26	10
см	1938	75	44	25
см	1939	126	46	28
см	1940	111	60	28
см	1941	87	45	26
см	1942	108	39	28
см	1943	171	66	24
см	1944	65	36	18
см	1945	123	54	20
см	1946	190	57	25
см	1947	180	71	30
см	1948	185	102	47
см	1949	224	101	51
см	1950	218	101	49
см	1951	373	179	55
см	1952	212	106	54
см	1953	215	109	42
см	1954	192	120	68
см	1955	1305	110	49
см	1956	463	215	61
см	1957	277	109	37
см	1958	160	85	51
см	1959	353	165	54
см	1960	247	121	47
см	1961	333	167	73
см	1962	359	156	62
см	1963	320	114	33
см	1964	202	84	31
см	1965	123	72	25
см	1966	207	111	37
см	1967	159	75	30
см	1968	321	111	29
см	1969	232	103	24
см	1970	194	68	21
см	1971	100	46	25
см	1972	159	76	20
см	1973	250	120	28
см	1974	101	67	23
см	1975	303	162	31
см	1976	284	143	33
см	1977	291	137	38
см	1978	141	89	28
см	1979	188	107	28
см	1980	101	51	20
см	1981	219	131	28
см	1982	110	59	25
см	1983	210	107	26
см	1984	83	46	21
см	1985	131	54	15
см	1986	73	33	12
см	1987	76	38	11
см	1988	173	95	13
см	1989	73	25	13
см	1990	105	52	10
см	1991	37	24	8
см	1992	25	8	5
см	1993	121	44	8
см	1994	56	44	7
см	1995	44	37	6
см	1996	49	12	3
см	1998	4	3	2
см	1999	9	8	3
см	2000	1	1	1
см	2001	3	3	3
см	2002	12	7	3
см	2003	39	11	3
см	2004	1	1	1
см	2006	14	4	1
см	2007	1	1	1
содержит	1906	1	1	1
содержит	1955	3	3	2
содержит	1956	19	15	4
содержит	1957	1	1	1
содержит	1958	2	2	1
содержит	1959	7	7	2
содержит	1960	2	2	1
содержит	1961	3	3	2
содержит	1962	9	8	3
содержит	1964	4	4	2
содержит	1965	2	2	2
содержит	1966	1	1	1
содержит	1968	1	1	1
содержит	1972	3	2	2
содержит	1974	8	8	2
содержит	1975	10	10	3
содержит	1976	4	2	1
содержит	1977	10	9	2
содержит	1978	9	8	2
содержит	1980	3	2	1
содержит	1981	13	13	4
содержит	1982	4	4	1
содержит	1983	3	2	1
содержит	1984	2	2	1
содержит	1988	1	1	1
содержит	1992	1	1	1
соме	1822	1	1	1
соме	1853	1	1	1
соме	1884	1	1	1
соме	1894	1	1	1
соме	1911	1	1	1
соме	1921	1	1	1
соме	1923	1	1	1
соме	1926	1	1	1
соме	1927	2	2	2
соме	1929	1	1	1
соме	1931	1	1	1
соме	1934	2	2	2
соме	1937	1	1	1
соме	1941	1	1	1
соме	1942	1	1	1
соме	1943	1	1	1
соме	1945	1	1	1
соме	1947	1	1	1
соме	1949	2	2	2
соме	1950	2	2	2
соме	1951	2	2	2
соме	1952	1	1	1
соме	1953	1	1	1
соме	1954	2	2	1
соме	1957	1	1	1
соме	1959	1	1	1
соме	1960	2	2	2
соме	1961	2	2	2
соме	1968	1	1	1
соме	1969	2	2	1
соме	1972	2	2	1
соме	1977	2	2	1
соме	1983	6	6	1
соме	2001	1	1	1
сошшоп	1825	1	1	1
сошшоп	1845	1	1	1
сошшоп	1848	1	1	1
сошшоп	1849	1	1	1
сошшоп	1852	1	1	1
сошшоп	1853	1	1	1
сошшоп	1854	1	1	1
сошшоп	1855	1	1	1
сошшоп	1860	2	1	1
сошшоп	1867	1	1	1
сошшоп	1875	1	1	1
сошшоп	1883	2	2	2
сошшоп	1893	1	1	1
сошшоп	1895	1	1	1
сошшоп	1903	1	1	1
сошшоп	1925	1	1	1
сошшоп	1929	4	4	4
сошшоп	1930	1	1	1
сошшоп	1934	4	4	2
сошшоп	1941	1	1	1
сошшоп	1942	1	1	1
сошшоп	1943	1	1	1
сошшоп	1944	2	2	2
сошшоп	1947	3	3	3
сошшоп	1949	1	1	1
сошшоп	1951	2	2	2
сошшоп	1957	1	1	1
сошшоп	1958	1	1	1
сошшоп	1959	1	1	1
сошшоп	1963	3	3	3
сошшоп	1965	1	1	1
сошшоп	1967	1	1	1
сошшоп	1988	1	1	1
сравнению	1906	1	1	1
сравнению	1954	3	3	1
сравнению	1955	7	7	2
сравнению	1956	1	1	1
сравнению	1957	8	8	2
сравнению	1958	8	8	3
сравнению	1959	9	6	2
сравнению	1960	2	2	2
сравнению	1961	1	1	1
сравнению	1962	18	18	3
сравнению	1964	12	10	2
сравнению	1965	1	1	1
сравнению	1966	3	3	1
сравнению	1974	42	36	1
сравнению	1975	27	21	4
сравнению	1976	7	7	2
сравнению	1977	18	15	2
сравнению	1978	11	7	2
сравнению	1981	116	80	4
сравнению	1982	8	8	2
сравнению	1983	48	29	1
сравнению	1987	1	1	1
сравнению	1988	14	13	2
сравнению	1991	7	6	1
сравнению	1995	6	6	1
стал	1813	1	1	1
стал	1915	1	1	1
стал	1928	38	29	1
стал	1944	9	8	1
стал	1951	2	2	2
стал	1954	1	1	1
стал	1956	2	2	2
стал	1957	1	1	1
стал	1960	4	3	1
стал	1961	8	8	2
стал	1963	1	1	1
стал	1964	4	4	2
стал	1966	2	2	1
стал	1967	2	2	1
стал	1968	3	3	1
стал	1969	3	3	1
стал	1970	2	2	1
стал	1975	3	3	3
стал	1976	2	2	2
стал	1977	8	4	2
стал	1978	8	8	1
стал	1980	1	1	1
стал	1982	13	12	4
стал	1983	2	1	1
стал	1984	8	6	2
стал	1988	5	5	2
стал	1989	8	7	1
стал	1992	3	3	2
стал	1995	2	1	1
сто	1808	1	1	1
сто	1814	1	1	1
сто	1816	1	1	1
сто	1821	1	1	1
сто	1832	1	1	1
сто	1836	1	1	1
сто	1837	1	1	1
сто	1841	1	1	1
сто	1852	3	3	3
сто	1853	2	2	2
сто	1857	1	1	1
сто	1859	1	1	1
сто	1860	2	2	2
сто	1861	1	1	1
сто	1862	1	1	1
сто	1863	1	1	1
сто	1866	1	1	1
сто	1867	1	1	1
сто	1869	2	2	1
сто	1870	2	2	2
сто	1872	1	1	1
сто	1873	1	1	1
сто	1875	1	1	1
сто	1876	1	1	1
сто	1877	1	1	1
сто	1878	1	1	1
сто	1879	1	1	1
сто	1880	1	1	1
сто	1884	1	1	1
сто	1885	1	1	1
сто	1886	5	4	4
сто	1887	1	1	1
сто	1888	4	4	4
сто	1889	1	1	1
